"","Mean_VelocityU","Velocity_25U","Velocity_75U","Velocity_5U","Velocity_95U","Mean_VelocityA","Velocity_25A","Velocity_75A","Velocity_5A","Velocity_95A","Mean_DepthU","Depth_25U","Depth_75U","Depth_5U","Depth_95U","Mean_DepthA","Depth_25A","Depth_75A","Depth_5A","Depth_95A","Mean_SubstrateU","Substrate_25U","Substrate_75U","Substrate_5U","Substrate_95U","Mean_SubstrateA","Substrate_25A","Substrate_75A","Substrate_5A","Substrate_95A","Mean_InstreamU","Instream_25U","Instream_75U","Instream_5U","Instream_95U","Mean_InstreamA","Instream_25A","Instream_75A","Instream_5A","Instream_95A","Mean_CanopyU","Canopy_25U","Canopy_75U","Canopy_5U","Canopy_95U","Mean_CanopyA","Canopy_25A","Canopy_75A","Canopy_5A","Canopy_95A"
"46",0.048,0,0.0925,0,0.1565,0.0334269005847953,0,0.03,0,0.1795,105.7,66.25,151,48.9,151,88.7202216066482,52,140,28,151,4,3,5.5,2.25,6,4.10682492581602,2,6,1,7,0.13,0,0.175,0,0.5,0.139884931506849,0,0.2,0,0.6,1,1,1,1,1,0.471098265895954,0,1,0,1
"47",0.059,0,0.1025,0,0.195,0.0348445747800587,0,0.03,0,0.18,121.2,89.5,151,72.85,151,89.3453038674033,52,140,26,151,4.83333333333333,3.75,6,1.5,6.75,4.26969696969697,2,6,1,7,0.175,0,0.4125,0,0.555,0.152443835616438,0,0.25,0,0.640000000000001,0.857142857142857,1,1,0.3,1,0.459537572254335,0,1,0,1
"48",0.09,0,0.11,0,0.258,0.0295420289855072,0,0.03,0,0.15,102.1,69.25,151,50.1,151,89.0826446280992,52.5,144,24,151,4.66666666666667,3.25,6,3,6,4.1,2,6,1,7,0.215,0,0.425,0,0.665,0.1432,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.472622478386167,0,1,0,1
"49",0.068,0.005,0.11,0,0.1265,0.0349912536443149,0,0.03,0,0.18,107,81.5,144.25,69.25,151,91.6749311294766,53,151,26,151,4.71428571428571,4,6,1.6,6,4.20987654320988,2,6,1,7,0.175,0,0.3,0,0.5,0.141802739726027,0,0.2,0,0.6,1,1,1,1,1,0.459537572254335,0,1,0,1
"50",0.071,0,0.11,0,0.2085,0.0345116279069767,0,0.03,0,0.18,116.2,88,151,63.15,151,90.3856749311295,56,143,28.2,151,5,4,6,3.2,6,4.13473053892216,2,6,1,7,0.155,0,0.2625,0,0.555,0.144361643835616,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.467236467236467,0,1,0,1
"51",0.053,0,0.11,0,0.1265,0.0321507246376812,0,0.03,0,0.178,114.5,85.25,151,75.6,151,89.3801652892562,52,147,24,151,4.5,3.5,6,1.5,6,4.1840490797546,2,6,1,7,0.15,0,0.275,0,0.5,0.140865753424658,0,0.2,0,0.6,1,1,1,1,1,0.452449567723343,0,1,0,1
"52",0.067,0,0.11,0,0.2085,0.0372625368731563,0,0.04,0,0.19,107.2,81.5,151,53.4,151,87.564738292011,52,137,24.2,151,4.16666666666667,2.5,6,1.25,6,4.27409638554217,2,6,1,7,0.14,0,0.225,0,0.555,0.143693150684932,0,0.25,0,0.6,0.857142857142857,1,1,0.3,1,0.48695652173913,0,1,0,1
"53",0.092,0,0.1325,0,0.249,0.0320117994100295,0,0.03,0,0.171,110.4,78.5,151,63.7,151,90.5,52.25,151,25.05,151,5.33333333333333,5.25,6,3.5,6,4.17682926829268,2,6,1,7,0.28,0,0.5,0,0.665,0.14146301369863,0,0.2,0,0.6,0.75,0.75,1,0,1,0.468208092485549,0,1,0,1
"54",0.04,0,0.095,0,0.11,0.034625730994152,0,0.03,0,0.18,117.3,75.5,151,53.25,151,88.9449035812672,55,133,26,151,4.8,3,6,3,6.8,4.11904761904762,2,6,1,7,0.085,0,0.1125,0,0.365,0.137375342465753,0,0.2,0,0.6,1,1,1,1,1,0.451895043731778,0,1,0,1
"55",0.047,0,0.11,0,0.1265,0.0353702623906706,0,0.04,0,0.18,128.2,101.5,151,78.3,151,88.9116022099447,53,145,28.05,151,5.75,5.75,6,5.15,6,4.26586102719033,3,6,1,7,0.13,0,0.225,0,0.5,0.148339726027397,0,0.21,0,0.6,0.833333333333333,1,1,0.25,1,0.456395348837209,0,1,0,1
